Customer ID,Name,Age,Gender,Annual Income,Total Spending,Purchase Frequency,Last Purchase Date,Average Order Value,Discount Usage,Preferred Category,Customer Satisfaction
CUST00244,Rohan Gupta,43,Male,38272.21,14953.3,6,2026-08-01,1962.7,55.97,Beauty,9.0
CUST00245,Diya Verma,28,Female,35303.16,17258.97,6,2026-08-08,2200.27,26.77,Books,6.0
CUST00246,Meera Tiwari,41,Female,46331.28,13974.22,9,2026-05-28,1935.81,59.2,Home & Kitchen,6.0
CUST00247,Kavya Shukla,25,Male,32193.56,2806.96,7,2026-07-22,300.0,27.5,Books,8.0
CUST00248,Diya Yadav,18,Female,49685.84,8452.14,8,2026-06-17,1525.91,33.07,Electronics,6.0
CUST00249,Arjun Sharma,36,Female,26581.93,18688.99,11,2026-07-20,2378.98,21.08,Electronics,5.0
CUST00250,Ananya Yadav,40,Female,66292.31,32962.68,11,2026-06-02,3652.18,39.45,Electronics,8.0
CUST00251,Tanvi Tiwari,37,Male,32019.14,30305.84,9,2026-07-02,3175.31,53.35,Home & Kitchen,5.0
CUST00252,Riya Sharma,27,Male,31860.22,18662.27,6,2026-08-07,2587.56,56.46,Home & Kitchen,7.0
CUST00253,Pooja Pandey,24,Male,77833.6,12623.22,5,2026-07-05,1882.28,73.23,Fashion,6.0
CUST00254,Aarav Kumar,24,Male,48952.21,15620.67,6,2026-04-19,2339.67,1.63,Electronics,8.0
CUST00255,Ayush Agarwal,22,Female,39112.38,19469.54,10,2026-06-22,1618.43,20.76,Electronics,
CUST00256,Ananya Chauhan,47,Male,74926.62,10177.36,7,2026-06-02,1739.63,65.7,Sports,6.0
CUST00257,Neha Mehta,23,Male,81629.77,9986.03,7,2026-06-28,1217.25,52.53,Home & Kitchen,5.0
CUST00258,Ayush Verma,26,Male,39054.02,17280.65,10,2026-06-19,1788.14,68.53,Books,5.0
CUST00259,Aarav Verma,24,Female,37064.15,19986.46,11,2026-06-27,1871.93,0.24,Beauty,7.0
CUST00260,Akash Malhotra,35,Female,43292.85,6048.58,4,2026-07-29,1594.43,58.61,Books,10.0
CUST00261,Aditya Agarwal,41,Female,54930.58,10257.4,8,2026-06-24,1827.91,62.32,Sports,5.0
CUST00262,Diya Shukla,30,Male,55617.49,9809.97,4,2026-07-22,3523.81,50.32,Books,8.0
CUST00263,Riya Rai,23,Female,92301.05,22885.4,9,2026-08-02,2774.09,0.0,Home & Kitchen,4.0
CUST00264,Manish Gupta,25,Female,29216.74,21385.05,11,2026-07-01,1936.57,83.89,Books,6.0
CUST00265,Rohan Shukla,18,Male,27978.37,21741.1,5,2026-05-09,3487.07,58.81,Books,4.0
CUST00266,Vikas Tiwari,40,Male,48203.68,18180.31,6,2026-08-06,3186.01,74.45,Beauty,5.0
CUST00267,Krishna Chauhan,42,Female,51160.15,31897.45,10,2026-07-01,2594.99,0.0,Books,7.0
CUST00268,Karan Pandey,36,Male,82505.74,13401.13,6,2026-07-19,2570.86,74.83,Home & Kitchen,6.0
CUST00269,Neha Singh,33,Male,34019.69,20845.79,8,2026-05-23,2304.37,62.69,Electronics,8.0
CUST00270,Akash Srivastava,37,Male,22365.65,15816.77,7,2026-07-07,3159.04,63.01,Fashion,7.0
CUST00271,Pooja Shukla,38,Male,26543.66,7277.67,4,2026-07-18,1715.58,32.28,Home & Kitchen,3.0
CUST00272,Varun Chauhan,50,Male,72398.9,6411.24,3,2026-05-07,2279.39,68.91,Books,9.0
CUST00273,Riya Sinha,36,Male,45751.53,6298.0,2,2026-06-24,2371.45,8.27,Home & Kitchen,6.0
CUST00274,Arjun Kumar,39,Male,21228.03,17632.13,8,2026-07-17,2090.02,58.07,Books,9.0
CUST00275,Akash Srivastava,18,Female,38347.82,5459.72,3,2026-06-12,2255.23,45.15,Sports,6.0
CUST00276,Diya Tiwari,18,Female,38286.1,11944.47,8,2026-05-22,2044.11,45.05,Beauty,6.0
CUST00277,Sakshi Pandey,27,Male,23918.09,18020.18,11,2026-07-16,1522.07,43.49,Electronics,4.0
CUST00278,Sneha Sinha,41,Male,47608.49,17264.16,9,2026-07-11,2280.12,62.36,Home & Kitchen,5.0
CUST00279,Varun Kumar,18,Female,27636.99,14966.7,8,2026-07-03,2859.41,22.52,Sports,8.0
CUST00280,Shreya Sharma,22,Female,82406.81,15805.37,8,2026-07-25,2827.6,34.97,Electronics,7.0
CUST00281,Meera Agarwal,37,Male,46881.82,21023.9,8,2026-06-30,2877.35,38.7,Fashion,6.0
CUST00282,Karan Singh,43,Female,51243.99,12702.21,6,2026-06-27,2438.57,3.88,Electronics,9.0
CUST00283,Riya Verma,32,Male,24783.21,8869.34,4,2026-05-29,2916.83,58.65,Books,10.0
CUST00284,Sakshi Chauhan,18,Male,78171.07,25165.5,9,2026-07-28,3326.9,76.0,Beauty,7.0
CUST00285,Arjun Rai,39,Female,63171.93,36187.1,12,2026-07-02,3208.32,52.89,Electronics,7.0
CUST00286,Isha Malhotra,18,Female,32557.01,11056.84,12,2026-07-22,968.94,32.53,Sports,7.0
CUST00287,Krishna Verma,31,Female,31955.35,14327.98,9,2026-06-19,2335.02,37.84,Electronics,7.0
CUST00288,Arjun Kumar,18,Male,47677.76,35183.74,11,2026-06-20,3714.92,55.59,Home & Kitchen,8.0
CUST00289,Aarav Malhotra,36,Female,37596.46,12098.07,6,2026-07-31,2292.12,59.58,Books,7.0
CUST00290,Krishna Shukla,48,Female,30119.05,30548.95,11,2026-06-26,3592.79,36.45,Books,7.0
CUST00291,Tanvi Srivastava,23,Male,30436.13,11902.19,5,2026-07-20,2380.0,35.79,Electronics,5.0
CUST00292,Aditi Chauhan,20,Female,18000.0,25993.6,8,2026-06-01,2592.65,2.24,Electronics,5.0
CUST00293,Varun Agarwal,36,Female,35662.11,17671.23,11,2026-08-08,1240.7,26.83,Sports,6.0
CUST00294,Sameer Chauhan,36,Female,51264.58,17824.21,7,2026-07-22,2421.88,60.06,Home & Kitchen,6.0
CUST00295,Karan Mishra,49,Male,33778.28,21326.6,10,2026-05-14,2284.53,35.35,Sports,7.0
CUST00296,Yash Srivastava,26,Female,23399.76,6277.42,3,2026-07-29,1697.86,13.72,Electronics,6.0
CUST00297,Ayush Chauhan,18,Female,54841.04,16500.2,8,2026-07-23,1661.8,13.83,Sports,8.0
CUST00298,Krishna Sinha,27,Female,51141.99,10590.78,6,2026-05-15,1736.01,30.94,Books,7.0
CUST00299,Sneha Mishra,32,Female,38310.34,14194.48,11,2026-07-24,1602.79,45.27,Electronics,9.0
CUST00300,Arjun Srivastava,32,Male,63301.88,16742.97,5,2026-08-08,3278.36,32.32,Home & Kitchen,7.0
CUST00301,Ananya Pandey,28,Male,26034.72,20757.52,9,2026-08-06,2828.58,44.62,Fashion,5.0
CUST00302,Sneha Singh,22,Male,23603.29,18609.6,6,2026-06-29,2894.15,54.58,Fashion,5.0
CUST00303,Rahul Mehta,23,Female,83468.45,18692.99,8,2026-06-28,2397.11,31.97,Books,6.0
CUST00304,Rohan Agarwal,19,Female,34847.01,7442.68,3,2026-08-02,1976.85,44.46,Fashion,7.0
CUST00305,Meera Sinha,34,Female,93351.55,21045.15,9,2026-08-07,3351.03,39.86,Home & Kitchen,6.0
CUST00306,Aditya Sinha,18,Male,61991.7,23575.37,14,2026-05-28,1878.66,62.87,Beauty,8.0
CUST00307,Kavya Sinha,29,Female,72559.63,12871.07,7,2026-07-30,2718.7,67.42,Electronics,8.0
CUST00308,Nikhil Jaiswal,24,Male,22594.07,23369.87,11,2026-07-05,1966.24,54.21,Beauty,7.0
CUST00309,Suraj Yadav,36,Male,32071.35,24104.21,9,2026-06-30,2775.92,24.01,Home & Kitchen,6.0
CUST00310,Aditi Mehta,18,Female,36845.94,22118.91,8,2026-07-30,2762.22,11.65,Electronics,8.0
CUST00311,Aditya Rai,31,Female,39823.96,35321.25,11,2026-07-03,2400.46,0.0,Books,6.0
CUST00312,Sameer Mehta,35,Male,85486.3,14814.92,13,2026-08-06,1682.33,24.56,Beauty,8.0
CUST00313,Yash Sinha,49,Male,31301.56,6208.21,9,2026-04-18,762.44,28.59,Beauty,7.0
CUST00314,Sakshi Verma,29,Female,42287.47,27795.95,7,2026-07-09,3330.9,20.7,Books,6.0
CUST00315,Akash Shukla,23,Female,48504.22,4664.79,3,2026-05-18,2233.65,23.42,Books,6.0
CUST00316,Shreya Kumar,18,Female,43152.87,9538.39,6,2026-07-25,1872.69,66.97,Home & Kitchen,8.0
CUST00317,Ananya Srivastava,25,Male,116636.47,23475.81,9,2026-05-16,2465.62,10.4,Home & Kitchen,8.0
CUST00318,Sameer Singh,57,Female,42321.3,18350.16,10,2026-08-03,2478.86,40.01,Home & Kitchen,8.0
CUST00319,Karan Kumar,23,Female,33363.04,18793.84,9,2026-08-02,1897.6,0.0,Books,7.0
CUST00320,Manish Rai,28,Male,36926.27,10335.5,3,2026-08-05,3125.67,36.59,Home & Kitchen,7.0
CUST00321,Ankit Yadav,39,Male,45977.65,29086.97,12,2026-08-07,2681.86,51.22,Home & Kitchen,5.0
CUST00322,Ananya Kumar,24,Female,81469.4,27530.94,11,2026-07-29,3190.72,67.59,Electronics,6.0
CUST00323,Akash Rai,30,Female,38397.52,17752.47,6,2026-06-21,2383.97,13.09,Sports,9.0
CUST00324,Vikas Kumar,25,Male,47158.14,1897.65,3,2026-07-16,568.15,38.08,Sports,7.0
CUST00325,Ankit Mishra,40,Female,44440.36,7415.29,12,2026-05-07,815.25,61.39,Books,7.0
CUST00326,Kavya Tiwari,27,Female,33109.58,11901.03,8,2026-07-29,2185.81,31.94,Beauty,9.0
CUST00327,Suraj Mehta,27,Female,28715.41,17123.66,10,2026-07-31,1455.26,54.65,Fashion,6.0
CUST00328,Suraj Malhotra,35,Male,127654.68,6788.61,3,2026-07-15,2611.12,42.92,Fashion,7.0
CUST00329,Rahul Mehta,18,Female,145359.13,35269.56,12,2026-07-17,2612.99,15.61,Beauty,6.0
CUST00330,Nikhil Rai,33,Female,40442.93,13780.76,8,2026-08-08,1441.88,35.91,Beauty,8.0
CUST00331,Suraj Kumar,28,Male,21180.81,47307.16,12,2026-07-08,3226.54,43.39,Home & Kitchen,8.0
CUST00332,Varun Srivastava,26,Male,37110.59,15779.35,10,2026-07-14,1436.02,38.29,Sports,10.0
CUST00333,Nikhil Gupta,32,Male,54838.51,21704.48,9,2026-03-09,2100.74,45.93,Home & Kitchen,8.0
CUST00334,Diya Mehta,29,Male,43177.65,18136.38,6,2026-07-23,2552.59,3.53,Sports,5.0
CUST00335,Aditya Tiwari,18,Male,42379.65,26099.96,11,2026-06-30,1926.33,38.71,Beauty,6.0
CUST00336,Manish Verma,38,Female,41665.44,19519.76,5,2026-08-03,2999.97,51.29,Beauty,10.0
CUST00337,Aditya Srivastava,23,Female,31050.32,11177.03,10,2026-07-09,1371.34,17.14,Fashion,8.0
CUST00338,Akash Agarwal,35,Male,36894.26,9858.08,4,2026-06-17,2822.79,0.58,Fashion,6.0
CUST00339,Yash Malhotra,25,Male,70709.58,19303.69,12,2026-07-22,2376.79,0.0,Books,8.0
CUST00340,Neha Mehta,33,Male,106590.98,20861.15,5,2026-07-27,3532.23,0.0,Sports,7.0
CUST00341,Aarav Pandey,22,Male,42251.81,28982.55,12,2026-06-25,1880.86,35.65,Fashion,7.0
CUST00342,Shreya Rai,24,Male,53012.86,5970.74,5,2026-07-12,1154.7,36.58,Beauty,8.0
CUST00343,Ayush Sinha,34,Male,31275.03,10249.97,5,2026-07-27,1717.89,26.91,Electronics,8.0
CUST00344,Rohan Mehta,30,Male,73496.39,18137.44,8,2026-05-20,2775.32,56.6,Electronics,8.0
CUST00345,Neha Shukla,43,Male,80376.55,21444.9,8,2026-07-15,2169.34,33.78,Electronics,8.0
CUST00346,Isha Chauhan,31,Male,23734.39,28162.09,9,2026-06-23,2713.94,19.77,Electronics,6.0
CUST00347,Manish Mishra,32,Female,35693.63,11477.36,11,2026-08-05,1274.93,39.46,Books,7.0
CUST00348,Kavya Singh,42,Male,58019.9,5411.62,5,2026-05-19,1064.82,37.48,Sports,6.0
CUST00349,Neha Verma,43,Male,50510.05,18378.08,6,2026-06-20,3317.4,45.41,Books,6.0
CUST00350,Diya Sharma,21,Female,65025.56,36382.38,10,2026-07-25,2721.75,47.75,Home & Kitchen,7.0
CUST00351,Shreya Gupta,19,Male,71271.46,16441.77,6,2026-07-30,3074.28,34.77,Sports,7.0
CUST00352,Kavya Shukla,26,Female,65941.02,12802.52,7,2026-02-04,2460.27,0.0,Home & Kitchen,5.0
CUST00353,Sakshi Mehta,22,Male,27732.87,22665.38,9,2026-03-31,2045.35,44.78,Books,5.0
CUST00354,Suraj Kumar,41,Female,34026.66,8367.08,5,2026-07-31,1532.13,41.97,Electronics,6.0
CUST00355,Arjun Verma,44,Female,25146.01,16790.78,9,2026-02-15,2760.28,59.0,Fashion,8.0
CUST00356,Isha Rai,26,Male,48898.76,21861.52,12,2026-04-22,2091.81,32.45,Beauty,7.0
CUST00357,Sneha Yadav,44,Female,64712.33,8677.14,5,2026-06-23,2097.65,48.11,Home & Kitchen,9.0
CUST00358,Aditi Agarwal,18,Female,39738.41,37299.26,12,2026-07-26,2479.68,23.07,Home & Kitchen,6.0
CUST00359,Manish Jaiswal,27,Male,74936.57,25985.94,8,2026-04-13,2685.52,15.31,Books,9.0
CUST00360,Krishna Agarwal,31,Female,98640.7,25391.17,8,2026-05-30,2486.9,29.45,Fashion,9.0
CUST00361,Kavya Rai,40,Female,49163.09,14071.26,6,2026-07-30,2067.27,44.79,Home & Kitchen,6.0
CUST00362,Aditya Chauhan,42,Male,25233.91,14372.9,6,2026-07-13,2066.93,36.12,Sports,6.0
CUST00363,Karan Gupta,29,Male,44531.12,12806.07,10,2026-05-11,1241.1,24.21,Electronics,6.0
CUST00364,Isha Mehta,49,Female,23129.88,28824.88,13,2026-07-22,1992.82,40.64,Sports,7.0
CUST00365,Meera Srivastava,32,Female,58719.86,13351.63,8,2026-04-14,2176.94,11.83,Beauty,6.0
CUST00366,Yash Srivastava,46,Male,30173.63,19697.7,8,2026-06-20,2124.85,53.63,Sports,8.0
CUST00367,Suraj Verma,39,Female,49666.83,10488.84,7,2026-07-17,1779.18,16.0,Electronics,5.0
CUST00368,Suraj Mishra,20,Female,38857.47,12830.21,6,2026-07-17,2364.62,48.33,Electronics,8.0
CUST00369,Sakshi Mehta,30,Male,57798.06,39787.74,13,2026-07-02,2460.15,11.45,Electronics,8.0
CUST00370,Sneha Srivastava,33,Male,69788.24,7903.53,4,2026-06-05,2834.58,35.7,Home & Kitchen,9.0
CUST00371,Aditi Kumar,21,Female,43371.33,28744.37,8,2026-05-25,2733.13,22.51,Books,7.0
CUST00372,Kavya Mehta,35,Female,91304.25,23253.18,7,2026-05-08,2527.73,30.28,Electronics,6.0
CUST00373,Krishna Agarwal,35,Male,32945.59,21119.71,9,2026-08-03,2299.22,55.46,Books,5.0
CUST00374,Akash Sharma,29,Female,70490.69,32408.42,13,2026-07-10,3022.76,1.19,Books,6.0
CUST00375,Krishna Shukla,18,Male,53551.1,7735.21,7,2026-08-08,1105.77,27.29,Electronics,7.0
CUST00376,Sameer Mehta,18,Female,18000.0,26406.44,9,2026-07-22,2460.47,63.55,Fashion,6.0
CUST00377,Neha Yadav,19,Female,50768.21,23397.93,9,2026-08-06,2288.96,8.43,Electronics,7.0
CUST00378,Meera Mishra,34,Male,46075.07,24261.4,7,2026-07-08,2779.45,46.76,Books,8.0
CUST00379,Suraj Agarwal,24,Female,35986.65,13688.78,5,2026-04-10,2030.85,17.36,Books,8.0
CUST00380,Pooja Shukla,36,Female,18000.0,18757.94,10,2026-05-20,1635.85,21.46,Home & Kitchen,7.0
CUST00381,Sameer Mishra,27,Female,30584.53,13146.73,6,2026-05-20,1758.59,38.02,Home & Kitchen,10.0
CUST00382,Arjun Kumar,44,Male,25335.35,9722.2,6,2026-07-25,2204.72,46.68,Fashion,8.0
CUST00383,Pooja Srivastava,40,Female,82311.12,9925.87,7,2026-04-18,2121.46,67.19,Beauty,6.0
CUST00384,Aditya Singh,34,Male,28117.2,6369.77,6,2026-07-19,984.48,27.16,Home & Kitchen,6.0
CUST00385,Shreya Malhotra,35,Female,36307.28,28617.28,7,2026-04-22,3028.92,0.0,Sports,5.0
CUST00386,Tanvi Singh,33,Female,71553.15,35091.3,13,2026-07-22,2271.37,9.19,Fashion,7.0
CUST00387,Meera Mehta,31,Female,39691.87,31181.97,10,2026-07-21,2835.66,7.0,Books,10.0
CUST00388,Tanvi Shukla,42,Female,25170.31,22756.65,12,2026-03-26,2563.26,28.63,Books,6.0
CUST00389,Ananya Chauhan,39,Male,37179.7,8814.76,9,2026-07-20,824.81,15.96,Sports,9.0
CUST00390,Nikhil Kumar,33,Male,52855.76,8725.13,8,2026-07-20,885.28,95.29,Home & Kitchen,7.0
CUST00391,Yash Tiwari,30,Male,57242.23,11059.99,5,2026-08-01,2897.65,18.04,Home & Kitchen,7.0
CUST00392,Diya Yadav,19,Female,28524.06,17278.29,9,2026-07-03,1545.55,23.89,Books,7.0
CUST00393,Isha Shukla,18,Female,111188.26,17236.51,8,2026-05-22,2920.97,9.76,Electronics,5.0
CUST00394,Rahul Kumar,43,Male,61632.85,23552.72,8,2026-07-03,2766.31,17.52,Fashion,8.0
CUST00395,Rahul Verma,30,Female,30767.97,28206.53,12,2026-07-24,1895.95,49.81,Electronics,8.0
CUST00396,Rohan Pandey,32,Male,41675.53,13235.76,10,2026-08-02,1941.23,26.26,Books,5.0
CUST00397,Manish Sharma,37,Male,22028.27,24644.91,10,2026-07-06,2076.46,26.52,Beauty,7.0
CUST00398,Isha Malhotra,36,Female,46075.35,15803.34,8,2026-06-18,1796.92,9.47,Fashion,6.0
CUST00399,Aditya Verma,25,Female,45735.61,24895.17,13,2026-03-27,2231.42,6.92,Fashion,5.0
CUST00400,Meera Yadav,18,Female,62134.48,19355.53,6,2026-07-30,3428.42,48.78,Home & Kitchen,6.0
CUST00401,Sameer Agarwal,31,Male,30537.83,12305.39,6,2026-07-09,2360.59,44.07,Books,8.0
CUST00402,Ananya Srivastava,27,Female,36311.83,11997.26,5,2026-05-19,1800.36,26.5,Sports,8.0
CUST00403,Meera Gupta,40,Male,46890.29,7216.4,3,2026-07-13,2754.2,41.51,Home & Kitchen,5.0
CUST00404,Akash Verma,35,Female,43579.56,5411.57,6,2026-06-06,1095.18,33.16,Home & Kitchen,7.0
CUST00405,Manish Tiwari,24,Female,83439.3,17806.41,6,2026-06-17,2364.89,15.1,Fashion,4.0
CUST00406,Shreya Agarwal,41,Female,89251.21,5458.45,3,2026-07-26,1395.71,44.2,Fashion,7.0
CUST00407,Nikhil Mehta,41,Male,18402.25,14668.57,8,2026-07-24,1835.8,63.78,Beauty,8.0
CUST00408,Aditya Jaiswal,28,Female,30306.11,24297.94,9,2026-04-07,2704.75,37.14,Sports,5.0
CUST00409,Arjun Srivastava,38,Female,37146.69,14536.77,5,2026-06-12,2191.45,0.0,Electronics,7.0
CUST00410,Riya Malhotra,23,Male,166216.44,25755.31,11,2026-08-05,2764.5,38.6,Home & Kitchen,8.0
CUST00411,Manish Kumar,46,Male,38586.32,28079.39,12,2026-07-27,1882.47,5.34,Home & Kitchen,6.0
CUST00412,Kavya Verma,28,Female,58419.01,13461.15,9,2026-08-07,1262.5,22.9,Beauty,8.0
CUST00413,Arjun Srivastava,19,Male,61442.77,10712.59,7,2026-07-05,1458.61,9.74,Sports,8.0
CUST00414,Nikhil Mehta,22,Female,50244.06,29041.81,13,2026-05-23,3184.71,50.29,Sports,5.0
CUST00415,Riya Gupta,29,Female,72182.33,14393.52,5,2026-06-30,2344.76,59.67,Fashion,6.0
CUST00416,Suraj Agarwal,26,Male,40901.36,17221.24,6,2026-07-11,3100.47,56.68,Sports,7.0
CUST00417,Arjun Rai,18,Female,32409.63,10325.74,3,2026-07-02,2920.65,31.33,Beauty,6.0
CUST00418,Ananya Agarwal,27,Male,35219.66,11120.09,10,2026-07-13,1631.2,54.99,Beauty,6.0
CUST00419,Vikas Rai,29,Female,18000.0,19119.77,13,2026-08-05,1949.93,37.28,Fashion,6.0
CUST00420,Karan Mishra,32,Female,39884.9,20683.95,8,2026-07-28,1985.85,13.08,Beauty,7.0
CUST00421,Nikhil Rai,30,Female,102133.38,35898.5,10,2026-04-26,3368.83,35.46,Sports,6.0
CUST00422,Isha Malhotra,22,Female,27304.36,15941.24,6,2026-06-29,2318.15,8.39,Electronics,4.0
CUST00423,Akash Chauhan,41,Female,22824.54,8862.42,8,2026-07-02,1256.2,27.05,Sports,7.0
CUST00424,Shreya Sharma,37,Female,48709.28,17556.12,8,2026-04-02,1817.06,27.35,Sports,4.0
CUST00425,Rohan Tiwari,23,Female,37112.36,11166.17,8,2026-07-29,1669.84,0.0,Books,5.0
CUST00426,Ankit Rai,39,Male,53549.29,19035.81,7,2026-07-17,2569.19,39.3,Books,8.0
CUST00427,Sakshi Tiwari,34,Female,23549.87,7182.8,7,2026-03-30,1361.9,30.93,Electronics,4.0
CUST00428,Meera Agarwal,29,Male,44112.46,20515.76,8,2026-07-14,3272.89,31.6,Beauty,9.0
CUST00429,Arjun Chauhan,37,Male,18000.0,25468.31,12,2026-08-07,2260.06,9.49,Sports,9.0
CUST00430,Shreya Verma,18,Female,90361.39,27682.78,9,2026-08-08,2439.28,10.62,Books,7.0
CUST00431,Pooja Agarwal,29,Male,41614.71,12859.88,9,2026-07-06,1410.43,4.94,Books,6.0
CUST00432,Karan Mishra,24,Female,33539.79,19208.28,7,2026-07-10,2695.96,44.23,Beauty,8.0
CUST00433,Sakshi Pandey,22,Female,37829.38,17556.85,11,2026-04-10,1546.0,43.13,Sports,9.0
CUST00434,Ayush Pandey,25,Female,71299.89,25392.83,13,2026-07-10,2489.59,26.43,Sports,7.0
CUST00435,Isha Sinha,28,Female,37476.14,18329.28,7,2026-07-22,3243.06,42.82,Books,6.0
CUST00436,Neha Agarwal,45,Male,118755.8,12853.07,4,2026-07-21,2835.65,19.92,Beauty,7.0
CUST00437,Yash Pandey,42,Female,51221.03,4296.22,3,2026-08-06,1373.9,48.74,Home & Kitchen,6.0
CUST00438,Pooja Jaiswal,40,Male,53553.8,23457.78,9,2026-07-17,2478.92,55.77,Beauty,7.0
CUST00439,Suraj Kumar,25,Female,43710.88,22542.06,10,2026-03-31,1710.03,42.34,Home & Kitchen,7.0
CUST00440,Sameer Singh,27,Male,48635.1,20735.34,11,2026-07-01,2214.19,0.0,Home & Kitchen,6.0
CUST00441,Shreya Malhotra,26,Female,89830.7,22359.48,8,2026-06-08,2519.82,52.46,Fashion,7.0
CUST00442,Diya Shukla,23,Male,44503.06,17366.12,11,2026-05-26,1283.98,8.62,Books,7.0
CUST00443,Riya Tiwari,22,Female,46874.52,7742.39,9,2026-05-30,1153.03,7.57,Fashion,5.0
CUST00444,Nikhil Tiwari,30,Male,45741.77,11300.6,9,2026-08-08,1122.21,32.9,Books,8.0
CUST00445,Manish Agarwal,26,Male,42884.23,17468.67,11,2026-05-12,2312.45,28.09,Books,7.0
CUST00446,Sneha Kumar,28,Female,54324.09,6261.84,4,2026-07-31,2173.1,2.53,Electronics,7.0
CUST00447,Yash Malhotra,27,Male,25676.65,11017.29,7,2026-06-07,1683.61,29.38,Beauty,9.0
CUST00448,Isha Agarwal,49,Male,25321.67,22572.0,8,2026-07-20,2392.85,34.09,Home & Kitchen,5.0
CUST00449,Aditya Tiwari,23,Male,51669.86,24022.72,8,2026-07-24,2335.83,45.33,Sports,6.0
CUST00450,Ankit Chauhan,30,Male,31938.22,30709.14,7,2026-07-02,3402.74,19.3,Fashion,8.0
CUST00451,Krishna Malhotra,36,Male,37790.45,19704.08,7,2026-06-17,2088.15,46.82,Fashion,10.0
CUST00452,Aarav Sinha,18,Female,38243.29,9539.22,7,2026-07-13,1078.36,42.58,Sports,8.0
CUST00453,Karan Sinha,42,Male,47171.07,8057.99,9,2026-07-01,688.76,48.68,Beauty,7.0
CUST00454,Ananya Rai,24,Female,101254.35,24443.11,6,2026-07-26,3201.5,38.21,Beauty,9.0
CUST00455,Akash Agarwal,34,Female,59857.11,12393.86,6,2026-07-16,2631.5,11.07,Fashion,5.0
CUST00456,Sameer Mishra,28,Female,43186.56,20416.76,6,2026-07-12,3082.8,7.37,Electronics,5.0
CUST00457,Rahul Yadav,24,Female,39435.23,17618.11,7,2026-07-29,2091.23,39.35,Fashion,6.0
CUST00458,Nikhil Agarwal,28,Female,33323.11,19515.41,7,2026-07-26,2268.64,0.0,Electronics,9.0
CUST00459,Ankit Kumar,40,Female,50197.01,30374.09,9,2026-06-23,3017.4,27.38,Beauty,5.0
CUST00460,Aarav Pandey,41,Female,45111.56,23184.37,6,2026-07-10,2960.79,31.33,Beauty,5.0
CUST00461,Diya Agarwal,47,Male,29566.02,21795.3,9,2026-07-05,2515.49,13.02,Home & Kitchen,7.0
CUST00462,Kavya Tiwari,22,Male,42105.62,15255.32,7,2026-07-28,2615.97,23.67,Electronics,8.0
CUST00463,Ankit Jaiswal,32,Male,18000.0,17394.66,9,2026-05-19,1980.72,4.11,Books,8.0
CUST00464,Rohan Sinha,38,Female,27054.41,6489.04,6,2026-05-22,954.38,20.67,Home & Kitchen,8.0
CUST00465,Ananya Malhotra,34,Male,46766.0,20054.37,11,2026-04-30,2269.29,71.18,Fashion,8.0
CUST00466,Riya Srivastava,18,Female,54238.26,13569.13,6,2026-06-20,1927.3,36.89,Beauty,5.0
CUST00467,Suraj Yadav,46,Female,34333.72,25996.34,8,2026-08-01,2753.51,10.54,Fashion,8.0
CUST00468,Nikhil Srivastava,33,Male,74510.23,12495.72,7,2026-07-23,1753.79,28.58,Electronics,5.0
CUST00469,Pooja Rai,41,Male,40744.65,28183.31,14,2026-08-07,2903.93,4.87,Fashion,7.0
CUST00470,Varun Rai,28,Male,32331.72,4739.46,7,2026-06-08,884.85,46.77,Beauty,8.0
CUST00471,Sameer Malhotra,40,Male,76750.57,27297.77,7,2026-05-09,3462.67,55.4,Electronics,8.0
CUST00472,Meera Kumar,25,Female,69435.4,25276.07,8,2026-08-05,2598.1,27.69,Sports,10.0
CUST00473,Aditi Shukla,38,Female,64323.44,15242.28,9,2026-07-26,1746.4,61.05,Beauty,5.0
CUST00474,Krishna Pandey,44,Female,89044.16,20109.7,6,2026-01-31,2898.58,32.29,Electronics,8.0
CUST00475,Aditi Chauhan,38,Male,46262.44,11475.49,4,2026-07-05,2719.78,32.55,Home & Kitchen,5.0
CUST00476,Aditi Singh,32,Male,49260.08,13149.3,7,2026-08-01,1825.86,81.76,Beauty,5.0
CUST00477,Ankit Kumar,24,Male,71589.11,16776.34,7,2026-08-05,2816.36,10.35,Books,9.0
CUST00478,Vikas Jaiswal,24,Female,75155.5,22508.67,7,2026-04-29,3525.32,56.8,Beauty,6.0
CUST00479,Sakshi Shukla,18,Female,74743.56,3168.88,3,2026-04-15,1157.01,32.08,Fashion,7.0
CUST00480,Pooja Jaiswal,28,Female,22812.74,4828.34,3,2026-08-08,2195.57,19.54,Sports,6.0
CUST00481,Ayush Sharma,25,Male,37984.6,7051.39,5,2026-07-08,1216.28,27.48,Electronics,7.0
CUST00482,Shreya Shukla,39,Female,25259.57,9261.91,9,2026-08-02,1056.46,41.75,Beauty,6.0
CUST00483,Ayush Mehta,52,Female,29070.25,36808.47,11,2026-07-25,2728.6,48.39,Home & Kitchen,3.0
CUST00484,Yash Gupta,30,Male,23298.07,4357.79,3,2026-07-21,1723.22,23.95,Electronics,5.0
CUST00485,Yash Sharma,32,Female,68751.74,21021.97,5,2026-05-03,3891.35,0.0,Fashion,6.0
CUST00486,Riya Verma,20,Male,29669.72,7896.65,11,2026-08-07,1029.8,51.59,Beauty,6.0
